geneID,ncbiID,FAS_F,FAS_B,gene1d_x,gene2d_x,gene2d_y,gene3d_x,gene3d_y,gene3d_z
gene_74,ncbi5141,0.4311607531186511,0.0578729845575899,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_77,ncbi5141,1.0,0.6308094447811885,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_78,ncbi5141,0.5809383284299089,0.7068948774449866,5.290385,4.08373,2.0771587,5.207581,7.249124,5.872507
gene_79,ncbi5141,0.2842663348331417,0.0319793326995092,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_80,ncbi5141,0.9495678338581264,1.0,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_86,ncbi5141,1.0,0.9781639729944954,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_87,ncbi5141,0.7824056885106861,0.6455810792654211,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_93,ncbi5141,0.3816209216257911,0.2340225092512624,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_94,ncbi5141,0.1785826421370801,0.3410150421090517,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_96,ncbi5141,0.0370708192576798,0.1399803344391436,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_97,ncbi5141,0.4142465761614698,0.1181015673182568,8.147828,1.4281749,1.0717843,3.3939013,9.551633,6.13381
gene_4,ncbi12322,0.0526014429633035,0.0196947605456399,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_9,ncbi12322,1.0,1.0,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_12,ncbi12322,1.0,0.7642586965157637,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_16,ncbi12322,0.5640586277002165,0.2694248162133879,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_19,ncbi12322,0.4855336496757126,0.7753028179020869,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_20,ncbi12322,0.4157960524138434,0.003823335724241,7.853529,1.5750967,4.7185416,4.3369303,9.057441,4.5271993
gene_21,ncbi12322,0.6495794339627166,0.4197206219392433,9.512723,1.2871766,1.267697,3.3731444,9.769479,5.7110615
gene_22,ncbi12322,1.0,1.0,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_24,ncbi12322,1.0,0.7653847484324808,7.1661844,3.611269,2.7079854,4.7506323,7.8992343,6.7293725
gene_25,ncbi12322,0.3612176296022031,0.2181936897905932,8.478969,1.584925,0.7998588,3.8007853,9.843528,5.953625
gene_26,ncbi12322,1.0,1.0,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_27,ncbi12322,1.0,0.6520348277196103,7.693835,2.8682773,3.0415652,3.9382405,8.16623,6.1951914
gene_29,ncbi12322,0.7819310663253162,0.7602892307651888,7.941163,2.4321177,3.451729,4.0525246,7.9217443,5.544235
gene_30,ncbi12322,0.5316231915924133,0.2526303449925378,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_31,ncbi12322,1.0,1.0,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_34,ncbi12322,1.0,1.0,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_35,ncbi12322,0.5368116624820213,0.9701933116103252,12.813474,0.9491984,1.6298596,3.0630352,9.702727,5.3081617
gene_37,ncbi12322,1.0,0.552086201982612,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_40,ncbi12322,1.0,0.5530145014408475,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_42,ncbi12322,1.0,1.0,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_43,ncbi12322,0.1309756428326499,0.0474295331231153,9.980852,1.9821296,3.7584941,3.8655543,8.424636,4.9561553
gene_44,ncbi12322,1.0,1.0,7.5152645,2.5412471,2.959117,3.7585413,8.491365,5.666775
gene_48,ncbi12322,0.1934756004796936,0.1220541653329993,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_54,ncbi12322,0.7252362954830001,0.3091291896045464,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_56,ncbi12322,1.0,1.0,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_59,ncbi12322,1.0,1.0,12.990289,4.1973433,1.9481895,4.7914014,7.009554,5.9205546
gene_62,ncbi12322,0.7228299782609964,0.8024067107562733,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_63,ncbi12322,1.0,1.0,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_66,ncbi12322,0.077393384598341,0.3897619580404624,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_67,ncbi12322,0.2702623307180591,0.0656360606011209,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_71,ncbi12322,1.0,1.0,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_74,ncbi12322,0.4032382290351473,0.3236170573475823,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_75,ncbi12322,0.9335845970538303,0.5223299698958769,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_77,ncbi12322,1.0,1.0,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_79,ncbi12322,0.7714740576118942,0.848520058204989,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_80,ncbi12322,0.0654795694783835,0.169010772977826,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_81,ncbi12322,1.0,1.0,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_84,ncbi12322,1.0,0.6146470671312598,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_91,ncbi12322,1.0,0.8058766189070958,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_92,ncbi12322,0.4163333487117582,0.2014570586446305,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_93,ncbi12322,1.0,0.6520929746366462,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_94,ncbi12322,0.7620922301477175,0.9332677211872517,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_99,ncbi12322,0.9463365522388488,0.6642201512746785,8.73494,3.233221,3.3599167,4.7055187,8.508861,6.713508
gene_0,ncbi9258,0.8820920129662498,0.4579912199172288,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_5,ncbi9258,0.8826425659884659,0.7527367356379631,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_6,ncbi9258,1.0,0.9560415534624592,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_7,ncbi9258,0.9447025591384114,1.0,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_9,ncbi9258,0.4646297893198021,0.1524833721617869,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_10,ncbi9258,1.0,1.0,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_12,ncbi9258,1.0,1.0,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_13,ncbi9258,1.0,0.6079076657409885,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_14,ncbi9258,0.703521991281717,0.4335159612663322,14.1564665,1.5018293,4.0728283,3.6164935,7.83086,4.44592
gene_17,ncbi9258,1.0,1.0,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_20,ncbi9258,1.0,1.0,7.853529,1.5750967,4.7185416,4.3369303,9.057441,4.5271993
gene_21,ncbi9258,1.0,0.975585187297454,9.512723,1.2871766,1.267697,3.3731444,9.769479,5.7110615
gene_26,ncbi9258,0.5269052481792743,0.6935123481335629,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_29,ncbi9258,0.963734642139102,1.0,7.941163,2.4321177,3.451729,4.0525246,7.9217443,5.544235
gene_32,ncbi9258,0.3045760716021313,0.1203376495399166,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_36,ncbi9258,0.9403948950235396,1.0,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_37,ncbi9258,0.9708502835132368,1.0,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_38,ncbi9258,0.7879748494578028,0.634040730662422,9.398608,2.7007492,2.1974986,3.4340005,7.971268,6.689746
gene_39,ncbi9258,0.4149222950662735,0.336350504748687,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_43,ncbi9258,1.0,0.6899809237029692,9.980852,1.9821296,3.7584941,3.8655543,8.424636,4.9561553
gene_44,ncbi9258,0.9580920807744614,0.8449332347495249,7.5152645,2.5412471,2.959117,3.7585413,8.491365,5.666775
gene_49,ncbi9258,0.3586086682588457,0.4210148412976121,13.815585,2.5996385,1.5170097,3.6506357,9.353295,5.452913
gene_51,ncbi9258,0.3650841567746513,0.5280624793165342,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_52,ncbi9258,0.5470125443938472,0.502573284851001,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_54,ncbi9258,1.0,1.0,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_55,ncbi9258,1.0,1.0,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_56,ncbi9258,0.2028292402159769,0.1926332468716556,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_58,ncbi9258,0.1907617192402876,0.3704534046548728,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_61,ncbi9258,0.7579683698741291,0.8440307146673909,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_62,ncbi9258,0.6677710155506259,0.3243060988972929,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_63,ncbi9258,0.7629594471917731,0.7024307574205845,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_64,ncbi9258,1.0,0.5709490415668594,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_65,ncbi9258,1.0,1.0,10.724085,0.89532214,2.2703698,4.1079416,9.142031,6.477188
gene_70,ncbi9258,0.8474971913891339,1.0,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_72,ncbi9258,1.0,1.0,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_73,ncbi9258,1.0,1.0,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_74,ncbi9258,1.0,1.0,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_78,ncbi9258,1.0,0.7873423391077716,5.290385,4.08373,2.0771587,5.207581,7.249124,5.872507
gene_83,ncbi9258,1.0,1.0,7.32105,2.5995758,1.6062809,3.2309194,8.090641,5.817167
gene_84,ncbi9258,0.2445607337905844,0.4780542007586406,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_86,ncbi9258,1.0,0.688080552919245,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_87,ncbi9258,0.9208889182788774,1.0,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_91,ncbi9258,0.2088130102654116,0.4045038093144554,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_92,ncbi9258,0.432753915732361,0.8021820776308735,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_93,ncbi9258,1.0,1.0,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_94,ncbi9258,1.0,0.9033675571742064,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_98,ncbi9258,1.0,1.0,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_0,ncbi99883,0.7894427930099003,0.961210207110266,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_5,ncbi99883,1.0,0.7868356318031893,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_7,ncbi99883,1.0,1.0,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_13,ncbi99883,0.7469836877453259,0.6988056938096798,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_15,ncbi99883,1.0,0.7499888280120368,5.043551,3.7576373,5.052322,5.749716,7.8336215,5.1626678
gene_16,ncbi99883,0.6587596618544647,0.9530859865313764,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_19,ncbi99883,1.0,0.7356511163735032,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_21,ncbi99883,1.0,1.0,9.512723,1.2871766,1.267697,3.3731444,9.769479,5.7110615
gene_22,ncbi99883,1.0,1.0,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_25,ncbi99883,1.0,1.0,8.478969,1.584925,0.7998588,3.8007853,9.843528,5.953625
gene_31,ncbi99883,0.3524542538471568,0.0833555224363579,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_32,ncbi99883,0.1700190017122246,0.105692299991607,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_34,ncbi99883,0.0281914281117857,0.1976977015717319,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_35,ncbi99883,1.0,1.0,12.813474,0.9491984,1.6298596,3.0630352,9.702727,5.3081617
gene_38,ncbi99883,1.0,1.0,9.398608,2.7007492,2.1974986,3.4340005,7.971268,6.689746
gene_40,ncbi99883,0.9664094835391124,1.0,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_42,ncbi99883,0.2280242953646432,0.1276322029447053,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_46,ncbi99883,0.8195993513995211,1.0,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_47,ncbi99883,0.6824508988588395,0.3732692944931451,11.203771,1.1855278,1.7171795,3.2921643,9.721654,5.167454
gene_51,ncbi99883,0.961686987898628,0.7255809882877285,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_52,ncbi99883,0.4057690084356707,0.0988969332019363,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_53,ncbi99883,0.6976664790201079,0.8569282742466088,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_58,ncbi99883,0.3574858676688523,0.704461825867647,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_64,ncbi99883,0.4147886048538423,0.2105114510684316,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_66,ncbi99883,1.0,1.0,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_69,ncbi99883,0.3091381198284763,0.3200077602145126,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_70,ncbi99883,0.8093191265413333,0.6455228775985334,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_72,ncbi99883,1.0,0.7480155571430935,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_74,ncbi99883,1.0,1.0,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_80,ncbi99883,0.6566614764499635,1.0,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_81,ncbi99883,1.0,0.6310666230542988,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_82,ncbi99883,0.8737244493021571,0.9524289603023316,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_84,ncbi99883,0.9949995367763425,0.6001226638497508,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_85,ncbi99883,1.0,1.0,8.811128,2.181206,0.6890196,4.2694225,9.82447,6.051608
gene_87,ncbi99883,0.9914214991113632,1.0,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_88,ncbi99883,0.3056193711010532,0.1592400345725734,9.185683,2.260604,4.7476215,4.4280605,8.68937,4.1575603
gene_91,ncbi99883,1.0,0.7077363720753701,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_93,ncbi99883,0.3958141032037869,0.7773303075865268,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_96,ncbi99883,0.6633799687862513,1.0,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_97,ncbi99883,1.0,1.0,8.147828,1.4281749,1.0717843,3.3939013,9.551633,6.13381
gene_3,ncbi12333,1.0,0.7926817133800969,8.598183,0.7010093,3.654048,4.880064,9.247072,5.8655105
gene_6,ncbi12333,0.0077231240322755,0.2483435576147017,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_7,ncbi12333,1.0,1.0,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_8,ncbi12333,0.4584211748455476,0.5013155321692692,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_14,ncbi12333,0.390005722212475,0.350148959127545,14.1564665,1.5018293,4.0728283,3.6164935,7.83086,4.44592
gene_16,ncbi12333,1.0,1.0,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_17,ncbi12333,1.0,0.9238745501582678,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_19,ncbi12333,1.0,0.7478225388551307,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_21,ncbi12333,1.0,0.8361468792707278,9.512723,1.2871766,1.267697,3.3731444,9.769479,5.7110615
gene_22,ncbi12333,1.0,0.8048105116076294,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_24,ncbi12333,1.0,1.0,7.1661844,3.611269,2.7079854,4.7506323,7.8992343,6.7293725
gene_25,ncbi12333,1.0,1.0,8.478969,1.584925,0.7998588,3.8007853,9.843528,5.953625
gene_30,ncbi12333,1.0,0.8763780617863124,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_31,ncbi12333,0.6463745521721819,0.7863800025636294,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_32,ncbi12333,0.7086316726372305,0.9811901369580266,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_33,ncbi12333,1.0,0.9266498444024786,5.224905,3.695283,1.4938494,5.4131923,7.460934,6.049643
gene_36,ncbi12333,1.0,0.94356432532833,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_39,ncbi12333,0.799141780752334,0.6583056885665832,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_40,ncbi12333,1.0,0.9046791979724742,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_41,ncbi12333,0.1479580731776741,0.1946465932383128,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_44,ncbi12333,0.3088131946896759,0.2799293969291315,7.5152645,2.5412471,2.959117,3.7585413,8.491365,5.666775
gene_45,ncbi12333,0.4006786119309738,0.4688169193204897,9.472496,2.0989556,4.422719,3.8510494,8.859487,4.5085936
gene_47,ncbi12333,0.8572771118728846,0.8114487261429634,11.203771,1.1855278,1.7171795,3.2921643,9.721654,5.167454
gene_48,ncbi12333,0.7443093206664586,0.7229781247945442,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_50,ncbi12333,0.3273704998393044,0.7666050771386409,7.337438,2.138252,1.9798611,2.8215642,8.246683,5.8716254
gene_53,ncbi12333,0.6250548908160807,0.7035883536475686,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_57,ncbi12333,0.8237256265452968,0.5226509192391513,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_58,ncbi12333,0.1040401425648066,0.3253464296223963,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_59,ncbi12333,0.6475908200763788,0.3235409052396467,12.990289,4.1973433,1.9481895,4.7914014,7.009554,5.9205546
gene_60,ncbi12333,1.0,1.0,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_61,ncbi12333,1.0,0.909816987546934,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_62,ncbi12333,1.0,0.6506590978800889,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_64,ncbi12333,0.5363364095028831,0.5574652207705336,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_66,ncbi12333,1.0,0.8458313432169827,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_67,ncbi12333,0.811912520403874,1.0,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_69,ncbi12333,1.0,0.6022226777496341,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_71,ncbi12333,1.0,1.0,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_72,ncbi12333,0.0718429528336362,0.2683056050029843,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_73,ncbi12333,0.4057107350834544,0.5863768918562322,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_75,ncbi12333,0.4492937422476097,0.1228350720395131,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_81,ncbi12333,1.0,0.6151062428535141,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_83,ncbi12333,0.1742231051873549,0.2918643171210878,7.32105,2.5995758,1.6062809,3.2309194,8.090641,5.817167
gene_84,ncbi12333,1.0,0.9407924597360676,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_85,ncbi12333,1.0,0.6558828989636403,8.811128,2.181206,0.6890196,4.2694225,9.82447,6.051608
gene_87,ncbi12333,0.6492482462247844,0.3142097884755773,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_90,ncbi12333,0.6418573628359724,0.7238883462350882,8.189567,1.7984698,1.267925,3.2789788,8.4237385,6.397824
gene_93,ncbi12333,1.0,0.9285157595593346,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_94,ncbi12333,1.0,1.0,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_98,ncbi12333,1.0,1.0,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_1,ncbi1354003,0.2783235365303729,0.5638287590017714,11.039213,2.9269433,2.238917,3.4282787,7.363352,6.521697
gene_4,ncbi1354003,0.3941284410514945,0.4510750833228144,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_6,ncbi1354003,1.0,0.6122717136739263,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_7,ncbi1354003,0.680745712612243,0.4496752428799516,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_8,ncbi1354003,0.5814514266098243,0.2937799792792277,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_10,ncbi1354003,0.3779277281702695,0.0477721320642292,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_13,ncbi1354003,0.9759268780026924,1.0,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_16,ncbi1354003,0.5257102849059948,0.5675224415455298,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_17,ncbi1354003,1.0,1.0,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_19,ncbi1354003,1.0,1.0,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_20,ncbi1354003,0.521651348485419,0.8584517502300721,7.853529,1.5750967,4.7185416,4.3369303,9.057441,4.5271993
gene_22,ncbi1354003,0.9693792586614176,0.6972765371835892,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
